"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0X180","2020-04-27 00:00:00","62.000","347.000","0.600","22.000","0.990","1007.700","","0.000","-99.000","-99.000","-99.000","29.400","","20.600",""
"C0F930","2020-04-27 00:00:00","100.000","86.000","0.400","20.800","0.800","1004.100","","0.000","-99.000","-99.000","-99.000","24.600","","19.600",""
"C0I010","2020-04-27 00:00:00","1562.000","0.000","0.000","14.700","0.970","851.200","","1.000","-99.000","-99.000","-99.000","18.700","","12.800",""
"C0R190","2020-04-27 00:00:00","32.000","49.000","0.600","25.100","0.790","1011.400","","0.000","-99.000","-99.000","-99.000","32.600","","20.800",""
"C0E420","2020-04-27 00:00:00","19.000","27.000","0.800","20.200","0.650","1012.400","","0.000","-99.000","-99.000","-99.000","23.700","","19.300",""
"C0I460","2020-04-27 00:00:00","110.000","192.000","0.600","22.600","0.760","1003.600","","0.000","-99.000","-99.000","-99.000","26.300","","20.700",""
"C0A9F0","2020-04-27 00:00:00","35.000","124.000","1.200","21.200","0.740","1014.100","","0.000","-99.000","-99.000","-99.000","22.500","","19.500",""
"C0F9A0","2020-04-27 00:00:00","425.000","0.000","0.100","21.200","0.870","968.000","","0.000","-99.000","-99.000","-99.000","26.200","","19.200",""
"C0O950","2020-04-27 00:00:00","4.000","344.000","1.400","22.800","0.880","1014.600","","0.000","-99.000","-99.000","-99.000","28.500","","21.500",""
"C0M760","2020-04-27 00:00:00","40.000","60.000","0.400","21.500","0.770","1011.500","","0.000","-99.000","-99.000","-99.000","27.000","","20.700",""
"C0AH70","2020-04-27 00:00:00","34.000","88.000","2.000","20.900","0.680","1014.100","","0.000","-99.000","-99.000","-99.000","22.600","","19.800",""
"C0V250","2020-04-27 00:00:00","298.000","65.000","0.400","22.500","0.820","981.500","","0.000","-99.000","-99.000","-99.000","33.100","","19.900",""
"C0U980","2020-04-27 00:00:00","573.000","166.000","1.100","16.500","0.960","954.300","","0.000","-99.000","-99.000","-99.000","18.500","","14.900",""
"C0S740","2020-04-27 00:00:00","289.000","40.000","1.900","18.800","1.000","985.900","","0.500","-99.000","-99.000","-99.000","27.300","","17.400",""
"C0A940","2020-04-27 00:00:00","49.000","0.000","0.000","19.000","0.930","1013.100","","0.000","-99.000","-99.000","-99.000","21.800","","17.600",""
"C0A920","2020-04-27 00:00:00","196.000","119.000","2.200","20.100","0.780","995.100","","0.000","-99.000","-99.000","-99.000","21.800","","19.300",""
"C0T870","2020-04-27 00:00:00","135.000","0.000","0.100","18.800","0.990","1002.500","","0.500","-99.000","-99.000","-99.000","26.100","","17.100",""
"C0O930","2020-04-27 00:00:00","69.000","0.000","0.100","22.400","0.940","1007.600","","0.000","-99.000","-99.000","-99.000","31.300","","20.100",""
"C0AI40","2020-04-27 00:00:00","37.000","59.000","1.100","22.500","0.660","1013.700","","0.000","-99.000","-99.000","-99.000","22.900","","19.700",""
"C0C460","2020-04-27 00:00:00","482.000","0.000","0.000","19.300","0.770","962.800","","0.500","-99.000","-99.000","-99.000","19.600","","16.700",""
"C0T9D0","2020-04-27 00:00:00","7.000","231.000","0.400","20.000","0.790","1018.100","","0.000","-99.000","-99.000","-99.000","27.900","","19.200",""
"C0I390","2020-04-27 00:00:00","1184.000","0.000","0.000","17.100","0.990","888.900","","0.500","-99.000","-99.000","-99.000","21.700","","14.600",""
"C0B020","2020-04-27 00:00:00","86.000","0.000","0.000","20.300","0.800","1006.600","","-99.000","-99.000","-99.000","-99.000","21.100","","18.400",""
"CM0170","2020-04-27 00:00:00","106.000","67.000","0.700","20.900","0.900","1004.800","","0.000","-99.000","-99.000","-99.000","26.200","","19.500",""
"C0F860","2020-04-27 00:00:00","2215.000","216.000","2.100","11.800","1.000","783.700","","0.500","-99.000","-99.000","-99.000","14.200","","10.100",""
"C0U890","2020-04-27 00:00:00","116.000","278.000","2.000","18.300","0.990","1006.300","","0.000","-99.000","-99.000","-99.000","23.100","","18.100",""
"C0G800","2020-04-27 00:00:00","15.000","36.000","3.300","20.900","0.920","1014.100","","0.000","-99.000","-99.000","-99.000","24.400","","20.600",""
"C0F850","2020-04-27 00:00:00","379.000","130.000","0.500","19.500","0.970","972.700","","0.000","-99.000","-99.000","-99.000","24.600","","18.600",""
"C0V740","2020-04-27 00:00:00","60.000","303.000","1.200","23.200","0.790","1009.800","","0.000","-99.000","-99.000","-99.000","30.700","","21.000",""
"C0V790","2020-04-27 00:00:00","410.000","262.000","1.200","22.500","0.730","968.900","","0.000","-99.000","-99.000","-99.000","31.400","","19.800",""
"C0G860","2020-04-27 00:00:00","45.000","329.000","0.900","21.900","0.740","1009.900","","0.000","-99.000","-99.000","-99.000","27.300","","21.100",""
"C0Z250","2020-04-27 00:00:00","1124.000","322.000","0.700","14.900","0.990","893.600","","6.500","-99.000","-99.000","-99.000","22.800","","14.100",""
"C0K440","2020-04-27 00:00:00","35.000","21.000","2.200","20.700","0.810","1012.000","","0.000","-99.000","-99.000","-99.000","24.800","","20.300",""
"C0T900","2020-04-27 00:00:00","160.000","0.000","0.000","18.900","0.940","998.500","","0.500","-99.000","-99.000","-99.000","26.600","","17.800",""
"C0F9V0","2020-04-27 00:00:00","525.000","173.000","1.300","20.200","0.880","958.000","","0.000","-99.000","-99.000","-99.000","24.000","","18.300",""
"C0UA20","2020-04-27 00:00:00","2619.000","201.000","5.100","7.900","0.980","-99.000","","0.500","-99.000","-99.000","-99.000","11.000","","6.500",""
"C0M850","2020-04-27 00:00:00","695.000","0.000","0.000","20.300","0.880","937.600","","0.000","-99.000","-99.000","-99.000","28.300","","17.900",""
"C0C620","2020-04-27 00:00:00","19.000","74.000","2.300","-99.000","0.770","1013.600","","1.500","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0A560","2020-04-27 00:00:00","405.000","0.000","0.200","16.200","0.990","972.500","","0.000","-99.000","-99.000","-99.000","22.200","","15.300",""
"C0I360","2020-04-27 00:00:00","300.000","59.000","0.300","22.200","0.830","980.900","","0.000","-99.000","-99.000","-99.000","25.900","","19.300",""
"C0M810","2020-04-27 00:00:00","1354.000","0.000","0.000","16.500","0.990","869.000","","0.000","-99.000","-99.000","-99.000","22.500","","14.500",""
"C0AC80","2020-04-27 00:00:00","40.000","0.000","0.000","19.200","0.870","1012.800","","0.000","-99.000","-99.000","-99.000","22.000","","17.900",""
"CM0140","2020-04-27 00:00:00","26.000","40.000","1.100","21.700","0.820","1015.100","","7.500","-99.000","-99.000","-99.000","27.000","","21.500",""
"C0SA20","2020-04-27 00:00:00","857.000","8.000","2.600","16.800","1.000","921.600","","5.500","-99.000","-99.000","-99.000","21.600","","16.300",""
"C0K490","2020-04-27 00:00:00","91.000","0.000","0.200","20.900","0.900","1005.100","","0.000","-99.000","-99.000","-99.000","26.900","","19.700",""
"C0V820","2020-04-27 00:00:00","441.000","17.000","0.300","21.500","0.970","968.300","","0.500","-99.000","-99.000","-99.000","29.700","","19.100",""
"C0S810","2020-04-27 00:00:00","65.000","14.000","1.300","21.500","0.880","1012.400","","0.000","-99.000","-99.000","-99.000","29.200","","20.700",""
"C0R580","2020-04-27 00:00:00","10.000","1.000","1.400","25.000","0.770","1014.300","","0.000","-99.000","-99.000","-99.000","31.200","","22.200",""
"C0Z330","2020-04-27 00:00:00","488.000","349.000","1.300","17.700","0.990","964.600","","6.500","-99.000","-99.000","-99.000","28.800","","17.100",""
"C0D540","2020-04-27 00:00:00","227.000","0.000","0.000","18.200","0.920","991.700","","0.000","-99.000","-99.000","-99.000","21.700","","17.600",""
"C0K420","2020-04-27 00:00:00","42.000","13.000","1.200","20.700","0.800","1010.900","","0.000","-99.000","-99.000","-99.000","26.300","","20.100",""
"C0Z180","2020-04-27 00:00:00","34.000","325.000","1.700","22.000","0.670","1014.000","","0.000","-99.000","-99.000","-99.000","25.200","","19.500",""
"C0AD10","2020-04-27 00:00:00","27.000","65.000","1.200","22.000","0.650","1014.000","","0.500","-99.000","-99.000","-99.000","23.200","","19.500",""
"C0M720","2020-04-27 00:00:00","225.000","232.000","0.300","20.700","0.930","990.100","","0.000","-99.000","-99.000","-99.000","26.600","","19.100",""
"C0V450","2020-04-27 00:00:00","51.000","19.000","0.900","24.400","0.660","1009.500","","0.000","-99.000","-99.000","-99.000","31.200","","21.500",""
"C0R280","2020-04-27 00:00:00","242.000","60.000","2.300","21.000","1.000","989.000","","3.500","7.600","69.000","","30.700","","20.100",""
"C0E610","2020-04-27 00:00:00","850.000","0.000","0.000","18.100","0.680","922.300","","0.000","-99.000","-99.000","-99.000","20.200","","15.500",""
"C0V610","2020-04-27 00:00:00","22.000","1.000","1.400","24.300","0.780","1013.100","","0.000","-99.000","-99.000","-99.000","30.100","","22.000",""
"C0Z310","2020-04-27 00:00:00","59.000","1.000","1.300","20.600","0.910","1012.000","","0.000","-99.000","-99.000","-99.000","25.300","","19.600",""
"C0S700","2020-04-27 00:00:00","507.000","0.000","0.200","17.700","1.000","961.200","","2.000","-99.000","-99.000","-99.000","23.600","","17.200",""
"C0T9G0","2020-04-27 00:00:00","605.000","38.000","0.900","16.600","0.990","951.800","","5.000","-99.000","-99.000","-99.000","23.400","","16.600",""
"C0U520","2020-04-27 00:00:00","517.000","234.000","1.000","14.400","0.990","962.200","","0.500","-99.000","-99.000","-99.000","21.800","","14.100",""
"C0E750","2020-04-27 00:00:00","62.000","92.000","0.500","20.600","0.800","1008.200","","0.000","-99.000","-99.000","-99.000","24.500","","19.400",""
"C0R810","2020-04-27 00:00:00","25.000","67.000","1.300","25.900","0.710","1012.900","","0.000","-99.000","-99.000","-99.000","28.400","","22.400",""
"C0G660","2020-04-27 00:00:00","27.000","360.000","1.600","22.300","0.760","1015.000","","0.000","-99.000","-99.000","-99.000","27.700","","21.600",""
"C0W140","2020-04-27 00:00:00","21.000","23.000","2.000","19.900","0.650","1016.200","","0.000","-99.000","-99.000","-99.000","26.400","","17.200",""
"C0U720","2020-04-27 00:00:00","1260.000","78.000","0.400","13.300","1.000","890.800","","4.000","-99.000","-99.000","-99.000","18.500","","13.300",""
"C0R690","2020-04-27 00:00:00","248.000","38.000","1.700","21.300","0.990","987.100","","4.500","6.800","51.000","","31.800","","20.700",""
"C0X150","2020-04-27 00:00:00","18.000","24.000","2.100","22.600","0.800","1015.400","","0.000","-99.000","-99.000","-99.000","28.900","","21.400",""
"C0Z050","2020-04-27 00:00:00","830.000","0.000","0.000","16.400","0.990","926.900","","0.500","-99.000","-99.000","-99.000","22.800","","15.600",""
"C0I490","2020-04-27 00:00:00","1601.000","236.000","2.400","14.400","0.990","844.800","","1.000","-99.000","-99.000","-99.000","19.700","","12.400",""
"C0I090","2020-04-27 00:00:00","910.000","200.000","0.400","18.900","0.880","915.700","","0.500","-99.000","-99.000","-99.000","22.100","","16.000",""
"C0X240","2020-04-27 00:00:00","394.000","168.000","0.500","20.100","0.870","972.000","","0.000","-99.000","-99.000","-99.000","27.600","","18.300",""
"C0S990","2020-04-27 00:00:00","409.000","31.000","3.300","20.100","0.970","971.300","","5.500","-99.000","-99.000","-99.000","25.700","","20.000",""
"C0E850","2020-04-27 00:00:00","104.000","0.000","0.000","18.700","0.930","1004.000","","0.000","-99.000","-99.000","-99.000","23.400","","18.000",""
"C0T9B0","2020-04-27 00:00:00","558.000","286.000","0.300","17.600","0.990","955.900","","1.500","-99.000","-99.000","-99.000","22.100","","16.800",""
"C0G650","2020-04-27 00:00:00","34.000","341.000","1.100","22.200","0.770","1012.000","","0.000","-99.000","-99.000","-99.000","28.000","","21.200",""
"C0K580","2020-04-27 00:00:00","26.000","13.000","1.000","21.300","0.980","1014.200","","0.000","-99.000","-99.000","-99.000","26.800","","20.700",""
"C0X050","2020-04-27 00:00:00","25.000","8.000","1.800","21.300","0.870","1012.000","","0.000","-99.000","-99.000","-99.000","28.900","","20.200",""
"CM0100","2020-04-27 00:00:00","25.000","94.000","0.500","20.700","0.660","1013.800","","2.500","-99.000","-99.000","-99.000","23.900","","19.500",""
"C0AC70","2020-04-27 00:00:00","71.000","85.000","0.900","20.300","0.760","1009.500","","0.000","-99.000","-99.000","-99.000","21.900","","18.900",""
"CM0130","2020-04-27 00:00:00","11.000","13.000","3.300","23.200","0.700","1015.400","","0.000","-99.000","-99.000","-99.000","25.100","","22.100",""
"C0W110","2020-04-27 00:00:00","16.000","24.000","2.900","17.700","0.910","1017.300","","0.000","-99.000","-99.000","-99.000","21.000","","17.200",""
"C0R670","2020-04-27 00:00:00","26.000","77.000","3.200","24.700","0.740","1013.800","","0.000","-99.000","-99.000","-99.000","29.400","","22.700",""
"C0X120","2020-04-27 00:00:00","28.000","353.000","2.000","22.500","0.780","1013.900","","0.000","-99.000","-99.000","-99.000","28.300","","21.100",""
"C0R100","2020-04-27 00:00:00","1006.000","232.000","0.900","17.900","0.960","906.100","","0.000","-99.000","-99.000","-99.000","25.200","","15.500",""
"C0R740","2020-04-27 00:00:00","58.000","102.000","4.400","24.200","0.750","1009.600","","0.000","-99.000","-99.000","-99.000","29.100","","21.900",""
"C0C700","2020-04-27 00:00:00","151.000","83.000","2.300","20.200","0.710","999.800","","0.000","-99.000","-99.000","-99.000","22.100","","18.800",""
"C0W130","2020-04-27 00:00:00","18.000","28.000","4.200","22.700","0.760","1013.100","","0.000","-99.000","-99.000","-99.000","25.100","","21.900",""
"C0F9R0","2020-04-27 00:00:00","20.000","52.000","1.300","20.900","1.000","1014.700","","0.000","-99.000","-99.000","-99.000","24.900","","20.900",""
"C0V660","2020-04-27 00:00:00","25.000","6.000","1.400","23.500","0.810","1013.000","","0.000","-99.000","-99.000","-99.000","30.300","","21.500",""
"C0G780","2020-04-27 00:00:00","27.000","8.000","1.600","21.600","0.790","1012.600","","0.000","-99.000","-99.000","-99.000","25.800","","21.500",""
"C0C590","2020-04-27 00:00:00","72.000","46.000","1.300","20.300","0.750","1007.900","","2.000","-99.000","-99.000","-99.000","23.200","","18.300",""
"C0I520","2020-04-27 00:00:00","3860.000","198.000","11.900","2.200","0.910","642.500","","-99.000","17.300","193.000","","3.500","","1.400",""
"C0M790","2020-04-27 00:00:00","15.000","22.000","1.000","21.500","0.780","1013.000","","0.000","-99.000","-99.000","-99.000","26.800","","20.700",""
"C0R130","2020-04-27 00:00:00","1040.000","267.000","0.900","18.600","0.930","900.000","","0.000","-99.000","-99.000","-99.000","27.600","","16.900",""
"C0AH30","2020-04-27 00:00:00","755.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0X170","2020-04-27 00:00:00","50.000","36.000","1.700","22.800","0.840","1009.600","","0.000","-99.000","-99.000","-99.000","29.900","","21.000",""
"C0K291","2020-04-27 00:00:00","8.000","7.000","3.300","22.500","0.810","1015.200","","0.000","-99.000","-99.000","-99.000","26.200","","21.100",""
"C0D480","2020-04-27 00:00:00","223.000","0.000","0.000","18.000","0.840","990.200","","0.500","-99.000","-99.000","-99.000","21.400","","17.300",""
"C0F0C0","2020-04-27 00:00:00","983.000","183.000","0.900","17.700","0.970","907.200","","0.500","-99.000","-99.000","-99.000","20.200","","16.000",""
"C0U860","2020-04-27 00:00:00","5.000","0.000","0.200","19.600","0.970","1017.800","","0.000","-99.000","-99.000","-99.000","23.900","","19.100",""
"C0UA50","2020-04-27 00:00:00","808.000","311.000","0.500","14.800","1.000","927.600","","3.000","-99.000","-99.000","-99.000","23.100","","12.300",""
"C0X320","2020-04-27 00:00:00","30.000","28.000","1.900","21.300","0.800","1011.900","","0.000","-99.000","-99.000","-99.000","28.900","","19.900",""
"C0T960","2020-04-27 00:00:00","120.000","187.000","0.300","19.300","0.990","1004.600","","3.500","-99.000","-99.000","-99.000","27.200","","18.000",""
"C0SA80","2020-04-27 00:00:00","136.000","0.000","0.000","21.800","0.920","1001.500","","0.500","-99.000","-99.000","-99.000","27.200","","19.700",""
"C0E780","2020-04-27 00:00:00","160.000","127.000","0.400","19.500","0.860","998.000","","0.000","-99.000","-99.000","-99.000","24.300","","18.600",""
"C0F9Q0","2020-04-27 00:00:00","149.000","194.000","0.700","19.100","0.930","997.700","","0.000","-99.000","-99.000","-99.000","25.000","","19.100",""
"C0Z200","2020-04-27 00:00:00","153.000","0.000","0.100","19.300","0.940","1001.900","","0.000","-99.000","-99.000","-99.000","25.900","","18.000",""
"C0K520","2020-04-27 00:00:00","10.000","7.000","1.300","21.800","0.830","1013.800","","0.000","-99.000","-99.000","-99.000","25.300","","20.800",""
"C0X250","2020-04-27 00:00:00","33.000","36.000","2.200","21.900","0.740","1012.200","","0.000","-99.000","-99.000","-99.000","27.700","","20.900",""
"C0S940","2020-04-27 00:00:00","150.000","314.000","1.100","19.600","1.000","1000.200","","2.500","-99.000","-99.000","-99.000","28.500","","19.600",""
"CM0110","2020-04-27 00:00:00","7.000","48.000","2.000","21.600","0.740","1015.500","","-99.000","-99.000","-99.000","-99.000","24.700","","21.300",""
"C0A970","2020-04-27 00:00:00","96.000","343.000","2.900","20.600","0.990","1007.900","","0.000","-99.000","-99.000","-99.000","20.700","","18.800",""
"C0M700","2020-04-27 00:00:00","150.000","99.000","0.300","20.800","0.960","999.400","","0.000","-99.000","-99.000","-99.000","28.100","","19.500",""
"C0U990","2020-04-27 00:00:00","31.000","247.000","1.600","18.900","0.860","1015.700","","0.000","-99.000","-99.000","-99.000","23.500","","18.400",""
"C0D590","2020-04-27 00:00:00","143.000","51.000","1.700","19.200","0.790","1001.600","","3.000","-99.000","-99.000","-99.000","23.800","","18.500",""
"C0S790","2020-04-27 00:00:00","236.000","344.000","1.000","19.300","1.000","992.200","","7.500","-99.000","-99.000","-99.000","30.100","","19.300",""
"C0A570","2020-04-27 00:00:00","360.000","-99.000","-99.000","15.400","0.980","977.400","","0.000","-99.000","-99.000","-99.000","19.300","","15.400",""
"C0M800","2020-04-27 00:00:00","440.000","0.000","0.000","21.800","0.850","966.800","","0.000","-99.000","-99.000","-99.000","28.800","","18.600",""
"C0E870","2020-04-27 00:00:00","34.000","0.000","0.000","20.100","0.880","1014.100","","0.000","-99.000","-99.000","-99.000","24.800","","19.000",""
"C0V490","2020-04-27 00:00:00","20.000","314.000","1.400","24.500","0.730","1013.600","","0.000","-99.000","-99.000","-99.000","29.000","","22.600",""
"C0M710","2020-04-27 00:00:00","15.000","10.000","1.700","22.300","0.790","1014.400","","0.000","-99.000","-99.000","-99.000","25.700","","21.000",""
"C0D570","2020-04-27 00:00:00","15.000","0.000","0.000","19.500","0.760","1015.000","","0.500","-99.000","-99.000","-99.000","24.900","","19.000",""
"C0S910","2020-04-27 00:00:00","212.000","126.000","1.200","22.700","0.990","993.900","","0.500","-99.000","-99.000","-99.000","27.600","","22.200",""
